day,hour,lon,lat,accuracy,age,event,clientId,playerId,gameId,year
14811,11.822026,-1.1828219890594482,52.95110821723938,16.0,334,gamep,"354957032350129","P544","GA517",1929
14811,11.829709,-1.1828219890594482,52.95110821723938,16.0,361,gamep,"354957032350129","P544","GA517",1930
14811,11.838336,-1.1828219890594482,52.95110821723938,16.0,392,gamep,"354957032350129","P544","GA517",1931
14811,11.846913,-1.1828219890594482,52.95110821723938,16.0,423,gamep,"354957032350129","P544","GA517",1932
14811,11.856357,-1.1828219890594482,52.95110821723938,16.0,457,gamep,"354957032350129","P544","GA517",1933
14811,11.864929,-1.1828219890594482,52.95110821723938,16.0,488,gamep,"354957032350129","P544","GA517",1934
14811,11.872847,-1.1828219890594482,52.95110821723938,16.0,517,gamep,"354957032350129","P544","GA517",1935
14811,11.88386,-1.1828219890594482,52.95110821723938,16.0,556,gamep,"354957032350129","P544","GA517",1936
14811,11.88982,-1.1828219890594482,52.95110821723938,16.0,578,gamep,"354957032350129","P544","GA517",1937
14811,11.894353,-1.1828219890594482,52.95110821723938,16.0,594,gamep,"354957032350129","P544","GA517",1938
14811,11.898999,-1.1828219890594482,52.95110821723938,16.0,611,gamep,"354957032350129","P544","GA517",1939
14811,11.912026,-1.1828219890594482,52.95110821723938,16.0,658,gamep,"354957032350129","P544","GA517",1940
14811,11.922347,-1.1828219890594482,52.95110821723938,16.0,695,gamep,"354957032350129","P544","GA517",1941
14811,11.933462,-1.1828219890594482,52.95110821723938,16.0,735,gamep,"354957032350129","P544","GA517",1942
14811,11.937674,-1.1828219890594482,52.95110821723938,16.0,750,gamep,"354957032350129","P544","GA517",1943
14811,11.946333,-1.1828219890594482,52.95110821723938,16.0,781,gamep,"354957032350129","P544","GA517",1944
14811,11.954861,-1.1828219890594482,52.95110821723938,16.0,812,gamep,"354957032350129","P544","GA517",1945
14811,11.963384,-1.1828219890594482,52.95110821723938,16.0,842,gamep,"354957032350129","P544","GA517",1946
14811,11.972145,-1.1828219890594482,52.95110821723938,16.0,874,gamep,"354957032350129","P544","GA517",1947
14811,11.980901,-1.1828219890594482,52.95110821723938,16.0,906,gamep,"354957032350129","P544","GA517",1948
14811,11.991553,-1.1828219890594482,52.95110821723938,16.0,944,gamep,"354957032350129","P544","GA517",1949
14811,12.001512,-1.1828219890594482,52.95110821723938,16.0,980,gamep,"354957032350129","P544","GA517",1950
14811,12.018832,-1.1828219890594482,52.95110821723938,16.0,1042,gamep,"354957032350129","P544","GA517",1951
14811,12.021178,-1.1828219890594482,52.95110821723938,16.0,1051,gamep,"354957032350129","P544","GA517",1952
14811,12.021178,-1.1828219890594482,52.95110821723938,16.0,1051,gamep,"354957032350129","P544","GA517",1953
14811,12.029794,-1.1828219890594482,52.95110821723938,16.0,1082,gamep,"354957032350129","P544","GA517",1954
14811,12.038015,-1.1828219890594482,52.95110821723938,16.0,1111,gamep,"354957032350129","P544","GA517",1955
14811,12.046516,-1.1828219890594482,52.95110821723938,16.0,1142,gamep,"354957032350129","P544","GA517",1956
14811,12.054957,-1.1828219890594482,52.95110821723938,16.0,1172,gamep,"354957032350129","P544","GA517",1957
14811,12.063376,-1.1828219890594482,52.95110821723938,16.0,1202,gamep,"354957032350129","P544","GA517",1958
14811,12.072193,-1.1828219890594482,52.95110821723938,16.0,1234,gamep,"354957032350129","P544","GA517",1959
14811,12.08002,-1.1828219890594482,52.95110821723938,16.0,1262,gamep,"354957032350129","P544","GA517",1960
14811,12.099275,-1.1828219890594482,52.95110821723938,16.0,1332,gamep,"354957032350129","P544","GA517",1961
14811,12.099275,-1.1828219890594482,52.95110821723938,16.0,1332,gamep,"354957032350129","P544","GA517",1962
14811,12.111485,-1.1828219890594482,52.95110821723938,16.0,1376,gamep,"354957032350129","P544","GA517",1963
14811,12.111485,-1.1828219890594482,52.95110821723938,16.0,1376,gamep,"354957032350129","P544","GA517",1964
14811,12.127178,-1.1828219890594482,52.95110821723938,16.0,1432,gamep,"354957032350129","P544","GA517",1965
14811,12.129872,-1.1828219890594482,52.95110821723938,16.0,1442,gamep,"354957032350129","P544","GA517",1966
14811,12.139011,-1.1828219890594482,52.95110821723938,16.0,1475,gamep,"354957032350129","P544","GA517",1967
14811,12.177803,-1.1828219890594482,52.95110821723938,16.0,1614,gamep,"354957032350129","P544","GA517",1968
14811,12.177803,-1.1828219890594482,52.95110821723938,16.0,1614,gamep,"354957032350129","P544","GA517",1969
14811,12.177803,-1.1828219890594482,52.95110821723938,16.0,1614,gamep,"354957032350129","P544","GA517",1970
14811,12.177803,-1.1828219890594482,52.95110821723938,16.0,1614,gamep,"354957032350129","P544","GA517",1971
14811,12.179651,-1.1828219890594482,52.95110821723938,16.0,1621,gamep,"354957032350129","P544","GA517",1972
14811,12.188092,-1.1828219890594482,52.95110821723938,16.0,1651,gamep,"354957032350129","P544","GA517",1973
14811,12.1970215,-1.1828219890594482,52.95110821723938,16.0,1684,gamep,"354957032350129","P544","GA517",1974
14811,12.205512,-1.1828219890594482,52.95110821723938,16.0,1714,gamep,"354957032350129","P544","GA517",1975
14811,12.218265,-1.1828219890594482,52.95110821723938,16.0,1760,gamep,"354957032350129","P544","GA517",1976
14811,12.219564,-1.1828219890594482,52.95110821723938,16.0,1765,gamep,"354957032350129","P544","GA517",1977
14811,12.228202,-1.1828219890594482,52.95110821723938,16.0,1796,gamep,"354957032350129","P544","GA517",1978
14811,12.23684,-1.1828219890594482,52.95110821723938,16.0,1827,gamep,"354957032350129","P544","GA517",1979
14811,12.24531,-1.1828219890594482,52.95110821723938,16.0,1857,gamep,"354957032350129","P544","GA517",1980
14811,12.25371,-1.1828219890594482,52.95110821723938,16.0,1888,gamep,"354957032350129","P544","GA517",1981
14811,12.262217,-1.1828219890594482,52.95110821723938,16.0,1918,gamep,"354957032350129","P544","GA517",1982
14811,12.270581,-1.1828219890594482,52.95110821723938,16.0,1948,gamep,"354957032350129","P544","GA517",1983
14811,12.278939,-1.1828219890594482,52.95110821723938,16.0,1978,gamep,"354957032350129","P544","GA517",1984
14811,12.287489,-1.1828219890594482,52.95110821723938,16.0,2009,gamep,"354957032350129","P544","GA517",1985
14811,12.296229,-1.1828219890594482,52.95110821723938,16.0,2041,gamep,"354957032350129","P544","GA517",1986
14811,12.315784,-1.1828219890594482,52.95110821723938,16.0,2111,gamep,"354957032350129","P544","GA517",1987
14811,12.315784,-1.1828219890594482,52.95110821723938,16.0,2111,gamep,"354957032350129","P544","GA517",1988
14811,12.320657,-1.1828219890594482,52.95110821723938,16.0,2129,gamep,"354957032350129","P544","GA517",1989
14811,12.328229,-1.1828219890594482,52.95110821723938,16.0,2156,gamep,"354957032350129","P544","GA517",1990
14811,12.33794,-1.1828219890594482,52.95110821723938,16.0,2191,gamep,"354957032350129","P544","GA517",1991
14811,12.345435,-1.1828219890594482,52.95110821723938,16.0,2218,gamep,"354957032350129","P544","GA517",1992
14811,12.354358,-1.1828219890594482,52.95110821723938,16.0,2250,gamep,"354957032350129","P544","GA517",1993
14811,12.363701,-1.1828219890594482,52.95110821723938,16.0,2284,gamep,"354957032350129","P544","GA517",1994
14811,12.566173,-1.1828219890594482,52.95110821723938,16.0,3013,gamep,"354957032350129","P501","GA501",NA
14811,12.702167,-1.1828380823135376,52.95106530189514,4.0,153,gamep,"354957032350129","P501","GA501",1900
14811,12.71082,-1.1828380823135376,52.95106530189514,4.0,184,gamep,"354957032350129","P501","GA501",1901
14811,12.719586,-1.1828380823135376,52.95106530189514,4.0,216,gamep,"354957032350129","P501","GA501",1902
14811,12.728789,-1.1828380823135376,52.95106530189514,4.0,249,gamep,"354957032350129","P501","GA501",1903
14811,12.732886,-1.1828380823135376,52.95106530189514,4.0,263,gamep,"354957032350129","P501","GA501",1904
14811,12.746573,-1.1828380823135376,52.95106530189514,4.0,313,gamep,"354957032350129","P501","GA501",1905
14811,12.754159,-1.1828380823135376,52.95106530189514,4.0,340,gamep,"354957032350129","P501","GA501",1906
14811,12.762916,-1.1828380823135376,52.95106530189514,4.0,372,gamep,"354957032350129","P501","GA501",1907
14811,12.771586,-1.1828380823135376,52.95106530189514,4.0,403,gamep,"354957032350129","P501","GA501",1908
14811,12.775837,-1.1828380823135376,52.95106530189514,4.0,418,gamep,"354957032350129","P501","GA501",1909
14811,12.784049,-1.1828380823135376,52.95106530189514,4.0,448,gamep,"354957032350129","P501","GA501",1910
14811,12.793268,-1.1828380823135376,52.95106530189514,4.0,481,gamep,"354957032350129","P501","GA501",1911
14811,12.801895,-1.1828380823135376,52.95106530189514,4.0,512,gamep,"354957032350129","P501","GA501",1912
14811,12.810246,-1.1828380823135376,52.95106530189514,4.0,542,gamep,"354957032350129","P501","GA501",1913
14811,12.819015,-1.1828380823135376,52.95106530189514,4.0,574,gamep,"354957032350129","P501","GA501",1914
14811,12.8271885,-1.1828380823135376,52.95106530189514,4.0,603,gamep,"354957032350129","P501","GA501",1915
14811,12.836327,-1.1828380823135376,52.95106530189514,4.0,636,gamep,"354957032350129","P501","GA501",1916
14811,12.845225,-1.1828380823135376,52.95106530189514,4.0,668,gamep,"354957032350129","P501","GA501",1917
14811,12.8539915,-1.1828380823135376,52.95106530189514,4.0,699,gamep,"354957032350129","P501","GA501",1918
14811,12.861638,-1.1828380823135376,52.95106530189514,4.0,727,gamep,"354957032350129","P501","GA501",1919
14811,12.870208,-1.1828380823135376,52.95106530189514,4.0,758,gamep,"354957032350129","P501","GA501",1920
14811,12.878942,-1.1828380823135376,52.95106530189514,4.0,789,gamep,"354957032350129","P501","GA501",1921
14811,12.888342,-1.1828380823135376,52.95106530189514,4.0,823,gamep,"354957032350129","P501","GA501",1922
14811,12.892089,-1.1828380823135376,52.95106530189514,4.0,837,gamep,"354957032350129","P501","GA501",1923
14811,12.900451,-1.1828380823135376,52.95106530189514,4.0,867,gamep,"354957032350129","P501","GA501",1924
14811,12.908917,-1.1828380823135376,52.95106530189514,4.0,897,gamep,"354957032350129","P501","GA501",1925
14811,12.917653,-1.1828380823135376,52.95106530189514,4.0,929,gamep,"354957032350129","P501","GA501",1926
14811,12.926173,-1.1828380823135376,52.95106530189514,4.0,959,gamep,"354957032350129","P501","GA501",1927
14811,12.939936,-1.1828380823135376,52.95106530189514,4.0,1009,gamep,"354957032350129","P501","GA501",1928
14811,12.945806,-1.1828380823135376,52.95106530189514,4.0,1030,gamep,"354957032350129","P501","GA501",1929
14811,12.954852,-1.1828380823135376,52.95106530189514,4.0,1063,gamep,"354957032350129","P501","GA501",1930
14811,12.959373,-1.1828380823135376,52.95106530189514,4.0,1079,gamep,"354957032350129","P501","GA501",1931
14811,12.969753,-1.1828380823135376,52.95106530189514,4.0,1116,gamep,"354957032350129","P501","GA501",1932
14811,12.985279,-1.1828380823135376,52.95106530189514,4.0,1172,gamep,"354957032350129","P501","GA501",1933
14811,12.993015,-1.1828380823135376,52.95106530189514,4.0,1200,gamep,"354957032350129","P501","GA501",1934
14811,13.001594,-1.1828380823135376,52.95106530189514,4.0,1231,gamep,"354957032350129","P501","GA501",1935
14811,13.010325,-1.1828380823135376,52.95106530189514,4.0,1262,gamep,"354957032350129","P501","GA501",1936
14811,13.0185175,-1.1828380823135376,52.95106530189514,4.0,1292,gamep,"354957032350129","P501","GA501",1937
14811,13.027267,-1.1828380823135376,52.95106530189514,4.0,1323,gamep,"354957032350129","P501","GA501",1938
14811,13.031965,-1.1828380823135376,52.95106530189514,4.0,1340,gamep,"354957032350129","P501","GA501",1939
14811,13.044967,-1.1828380823135376,52.95106530189514,4.0,1387,gamep,"354957032350129","P501","GA501",1940
14811,13.053637,-1.1828380823135376,52.95106530189514,4.0,1418,gamep,"354957032350129","P501","GA501",1941
14811,13.062204,-1.1828380823135376,52.95106530189514,4.0,1449,gamep,"354957032350129","P501","GA501",1942
14811,13.070653,-1.1828380823135376,52.95106530189514,4.0,1479,gamep,"354957032350129","P501","GA501",1943
14811,13.07923,-1.1828380823135376,52.95106530189514,4.0,1510,gamep,"354957032350129","P501","GA501",1944
14811,13.083593,-1.1828380823135376,52.95106530189514,4.0,1526,gamep,"354957032350129","P501","GA501",1945
14811,13.124094,-1.1829936504364014,52.95108675956726,16.0,8,gamep,"354957032350129","P503","GA502",NA
14811,13.181079,-1.1827951669692993,52.9511296749115,4.0,0,gamep,"354957032350129","P503","GA502",1900
14811,13.189571,-1.1828058958053589,52.95114040374756,4.0,0,gamep,"354957032350129","P503","GA502",1901
14811,13.202306,-1.1827629804611206,52.95114040374756,3.0,0,gamep,"354957032350129","P503","GA502",1902
14811,13.208899,-1.1827629804611206,52.95114040374756,2.0,0,gamep,"354957032350129","P503","GA502",1903
14811,13.216133,-1.1827629804611206,52.95114040374756,3.0,0,gamep,"354957032350129","P503","GA502",1904
14811,13.224391,-1.1827844381332397,52.9511296749115,2.0,0,gamep,"354957032350129","P503","GA502",1905
14811,13.237008,-1.18277907371521,52.95112431049347,6.0,0,gamep,"354957032350129","P503","GA502",1906
14811,13.242496,-1.1827737092971802,52.95110821723938,6.0,0,gamep,"354957032350129","P503","GA502",1907
14811,13.282851,-1.1827737092971802,52.95110285282135,12.0,36,gamep,"354957032350129","P503","GA502",1908
14811,13.282851,-1.1827737092971802,52.95110285282135,12.0,36,gamep,"354957032350129","P503","GA502",1909
14811,13.282851,-1.1827737092971802,52.95110285282135,12.0,36,gamep,"354957032350129","P503","GA502",1910
14811,13.282851,-1.1827737092971802,52.95110285282135,12.0,36,gamep,"354957032350129","P503","GA502",1911
14811,13.297082,-1.1827737092971802,52.95110285282135,12.0,88,gamep,"354957032350129","P503","GA502",1912
14811,13.297082,-1.1827737092971802,52.95110285282135,12.0,88,gamep,"354957032350129","P503","GA502",1913
14811,13.304244,-1.1827737092971802,52.95110285282135,12.0,113,gamep,"354957032350129","P503","GA502",1914
14811,13.317557,-1.1827737092971802,52.95110285282135,12.0,161,gamep,"354957032350129","P503","GA502",1915
14811,13.327328,-1.1827737092971802,52.95110285282135,12.0,197,gamep,"354957032350129","P503","GA502",1916
14811,13.327328,-1.1827737092971802,52.95110285282135,12.0,197,gamep,"354957032350129","P503","GA502",1917
14811,13.339057,-1.1827737092971802,52.95110285282135,12.0,239,gamep,"354957032350129","P503","GA502",1918
14811,13.340463,-1.1827629804611206,52.95110285282135,24.0,0,gamep,"354957032350129","P503","GA502",1919
14811,13.393232,-1.1834228038787842,52.95134425163269,3.0,0,gamep,"354957032350129","P503","GA502",1920
14811,13.393232,-1.1834228038787842,52.95134425163269,3.0,0,gamep,"354957032350129","P503","GA502",1921
14811,13.393232,-1.1834228038787842,52.95134425163269,3.0,0,gamep,"354957032350129","P503","GA502",1922
14811,13.393232,-1.1834228038787842,52.95134425163269,3.0,0,gamep,"354957032350129","P503","GA502",1923
14811,13.393232,-1.1834228038787842,52.95134425163269,3.0,0,gamep,"354957032350129","P503","GA502",1924
14811,13.393232,-1.1834228038787842,52.95134425163269,3.0,0,gamep,"354957032350129","P503","GA502",1925
14811,13.398288,-1.1834174394607544,52.95136570930481,3.0,0,gamep,"354957032350129","P503","GA502",1926
14811,13.416189,-1.183401346206665,52.95131742954254,4.0,0,gamep,"354957032350129","P503","GA502",1927
14811,13.416189,-1.183401346206665,52.95131742954254,4.0,0,gamep,"354957032350129","P503","GA502",1928
14811,13.422304,-1.1830097436904907,52.9511833190918,3.0,0,gamep,"354957032350129","P503","GA502",1929
14811,13.449271,-1.1828809976577759,52.95106530189514,16.0,34,gamep,"354957032350129","P503","GA502",1930
14811,13.449271,-1.1828809976577759,52.95106530189514,16.0,34,gamep,"354957032350129","P503","GA502",1931
14811,13.456657,-1.1828809976577759,52.95106530189514,16.0,60,gamep,"354957032350129","P503","GA502",1932
14811,13.456657,-1.1828809976577759,52.95106530189514,16.0,60,gamep,"354957032350129","P503","GA502",1933
14811,13.468644,-1.1828809976577759,52.95106530189514,16.0,103,gamep,"354957032350129","P503","GA502",1934
14811,13.476973,-1.1828809976577759,52.95106530189514,16.0,133,gamep,"354957032350129","P503","GA502",1935
14811,13.480597,-1.1828809976577759,52.95106530189514,16.0,146,gamep,"354957032350129","P503","GA502",1936
14811,13.507677,-1.1828809976577759,52.95106530189514,16.0,244,gamep,"354957032350129","P503","GA502",1937
14811,13.507677,-1.1828809976577759,52.95106530189514,16.0,244,gamep,"354957032350129","P503","GA502",1938
14811,13.507677,-1.1828809976577759,52.95106530189514,16.0,244,gamep,"354957032350129","P503","GA502",1939
14811,13.518182,-1.1828809976577759,52.95106530189514,16.0,282,gamep,"354957032350129","P503","GA502",1940
14811,13.765997,0.0,0.0,0.0,0,gamep,"354957032350129","P505","GA503",NA
14811,13.844691,-1.1828434467315674,52.9510760307312,24.0,45,gamep,"354957032350129","P505","GA503",1900
14811,13.852394,-1.1828434467315674,52.9510760307312,24.0,73,gamep,"354957032350129","P505","GA503",1901
14811,13.861157,-1.1828434467315674,52.9510760307312,24.0,105,gamep,"354957032350129","P505","GA503",1902
14811,13.865326,-1.1828434467315674,52.9510760307312,24.0,120,gamep,"354957032350129","P505","GA503",1903
14811,13.874609,-1.1828434467315674,52.9510760307312,24.0,153,gamep,"354957032350129","P505","GA503",1904
14811,13.883676,-1.1828434467315674,52.9510760307312,24.0,186,gamep,"354957032350129","P505","GA503",1905
14811,13.897126,-1.1828434467315674,52.9510760307312,24.0,234,gamep,"354957032350129","P505","GA503",1906
14811,13.9014635,-1.1828434467315674,52.9510760307312,24.0,250,gamep,"354957032350129","P505","GA503",1907
14811,13.910062,-1.1828434467315674,52.9510760307312,24.0,281,gamep,"354957032350129","P505","GA503",1908
14811,13.919003,-1.1828434467315674,52.9510760307312,24.0,313,gamep,"354957032350129","P505","GA503",1909
14811,13.930949,-1.1828434467315674,52.9510760307312,24.0,356,gamep,"354957032350129","P505","GA503",1910
14811,13.936833,-1.1829614639282227,52.951204776763916,4.0,0,gamep,"354957032350129","P505","GA503",1911
14811,13.94554,-1.1830151081085205,52.951253056526184,3.0,0,gamep,"354957032350129","P505","GA503",1912
14811,13.952202,-1.1831223964691162,52.95139789581299,4.0,0,gamep,"354957032350129","P505","GA503",1913
14811,13.967015,-1.1836695671081543,52.95165002346039,3.0,0,gamep,"354957032350129","P505","GA503",1914
14811,13.967015,-1.1836695671081543,52.95165002346039,3.0,0,gamep,"354957032350129","P505","GA503",1915
14811,13.981055,-1.1839216947555542,52.95167148113251,4.0,0,gamep,"354957032350129","P505","GA503",1916
14811,13.984832,-1.1840236186981201,52.951714396476746,6.0,0,gamep,"354957032350129","P505","GA503",1917
14811,13.993119,-1.1842596530914307,52.95184314250946,6.0,0,gamep,"354957032350129","P505","GA503",1918
14811,14.006071,-1.1847853660583496,52.95152127742767,3.0,0,gamep,"354957032350129","P505","GA503",1919
14811,14.012189,-1.1847960948944092,52.95153200626373,3.0,0,gamep,"354957032350129","P505","GA503",1920
14811,14.016982,-1.1847907304763794,52.95154273509979,3.0,0,gamep,"354957032350129","P505","GA503",1921
14811,14.02807,-1.184624433517456,52.95161783695221,3.0,1,gamep,"354957032350129","P505","GA503",1922
14811,14.034505,-1.1844313144683838,52.95168220996857,3.0,0,gamep,"354957032350129","P505","GA503",1923
14811,14.044023,-1.1841791868209839,52.95168220996857,4.0,0,gamep,"354957032350129","P505","GA503",1924
14811,14.051617,-1.1837714910507202,52.95166611671448,3.0,0,gamep,"354957032350129","P505","GA503",1925
14811,14.06456,-1.1831867694854736,52.9514354467392,2.0,0,gamep,"354957032350129","P505","GA503",1926
14811,14.068594,-1.1829990148544312,52.95133352279663,3.0,0,gamep,"354957032350129","P505","GA503",1927
14811,14.09152,-1.1828327178955078,52.9511296749115,24.0,39,gamep,"354957032350129","P505","GA503",1928
14811,14.093257,-1.1828327178955078,52.9511296749115,24.0,45,gamep,"354957032350129","P505","GA503",1929
14811,14.093257,-1.1828327178955078,52.9511296749115,24.0,45,gamep,"354957032350129","P505","GA503",1930
14811,14.101698,-1.1828327178955078,52.9511296749115,24.0,76,gamep,"354957032350129","P505","GA503",1931
14811,14.111433,-1.1828327178955078,52.9511296749115,24.0,111,gamep,"354957032350129","P505","GA503",1932
14811,14.119256,-1.1828327178955078,52.9511296749115,24.0,139,gamep,"354957032350129","P505","GA503",1933
14811,14.123896,-1.1828327178955078,52.9511296749115,24.0,156,gamep,"354957032350129","P505","GA503",1934
14811,14.134573,-1.1828327178955078,52.9511296749115,24.0,194,gamep,"354957032350129","P505","GA503",1935
14811,14.140959,-1.1828327178955078,52.9511296749115,24.0,217,gamep,"354957032350129","P505","GA503",1936
14811,14.149799,-1.1828327178955078,52.9511296749115,24.0,249,gamep,"354957032350129","P505","GA503",1937
14811,14.15831,-1.1828327178955078,52.9511296749115,24.0,279,gamep,"354957032350129","P505","GA503",1938
14811,14.163082,-1.1828327178955078,52.9511296749115,24.0,297,gamep,"354957032350129","P505","GA503",1939
14811,15.1455965,0.0,0.0,0.0,0,gamep,"354957032350129","P509","GA504",1943
14811,15.151209,0.0,0.0,0.0,0,gamep,"354957032350129","P509","GA504",1944
14811,15.156698,0.0,0.0,0.0,0,gamep,"354957032350129","P509","GA504",1945
14811,15.164634,0.0,0.0,0.0,0,gamep,"354957032350129","P509","GA504",1946
14811,15.173398,0.0,0.0,0.0,0,gamep,"354957032350129","P509","GA504",1947
14811,15.182118,0.0,0.0,0.0,0,gamep,"354957032350129","P509","GA504",1948
14811,15.191304,0.0,0.0,0.0,0,gamep,"354957032350129","P509","GA504",1949
14811,15.199348,0.0,0.0,0.0,0,gamep,"354957032350129","P509","GA504",1950
14811,15.207797,0.0,0.0,0.0,0,gamep,"354957032350129","P509","GA504",1951
14811,17.058804,0.0,0.0,0.0,0,gamep,"354957032350129","P515","GA506",NA
14811,17.12476,0.0,0.0,0.0,0,gamep,"354957032350129","P515","GA506",1900
14811,17.133324,0.0,0.0,0.0,0,gamep,"354957032350129","P515","GA506",1901
